1678406400000,1.00010000,1.00030000,1.00000000,1.00020000,112371737.00000000,1678409999999,112383166.97560000,20659,77514514.00000000,77525196.25060000,0
1678410000000,1.00020000,1.00030000,1.00010000,1.00010000,42906239.00000000,1678413599999,42913958.39410000,23808,15648157.00000000,15652114.11100000,0
1678413600000,1.00010000,1.00020000,1.00010000,1.00010000,19665664.00000000,1678417199999,19668382.59290000,11553,7520265.00000000,7521769.05300000,0
1678417200000,1.00010000,1.00020000,1.00000000,1.00000000,18371700.00000000,1678420799999,18373675.12020000,9984,4204683.00000000,4205431.23940000,0
1678420800000,1.00000000,1.00010000,1.00000000,1.00000000,11624708.00000000,1678424399999,11625318.31350000,11214,6103135.00000000,6103745.31350000,0
1678424400000,1.00000000,1.00010000,1.00000000,1.00000000,23173488.00000000,1678427999999,23174303.85360000,10189,8158536.00000000,8159351.85360000,0
1678428000000,1.00000000,1.00010000,1.00000000,1.00000000,15809081.00000000,1678431599999,15809529.95200000,12014,4489520.00000000,4489968.95200000,0
1678431600000,1.00010000,1.00010000,1.00000000,1.00000000,28539758.00000000,1678435199999,28541406.18530000,18480,16481853.00000000,16483501.18530000,0
1678435200000,1.00000000,1.00010000,1.00000000,1.00000000,16039638.00000000,1678438799999,16040356.56560000,14975,7185656.00000000,7186374.56560000,0
1678438800000,1.00010000,1.00010000,1.00000000,1.00000000,28525822.00000000,1678442399999,28527398.87290000,21375,15768729.00000000,15770305.87290000,0
1678442400000,1.00000000,1.00010000,1.00000000,1.00000000,31459769.00000000,1678445999999,31461024.33410000,29682,12553341.00000000,12554596.33410000,0
1678446000000,1.00000000,1.00010000,1.00000000,1.00010000,30404383.00000000,1678449599999,30405509.90900000,18390,11269090.00000000,11270216.90900000,0
1678449600000,1.00010000,1.00010000,1.00000000,1.00000000,23025858.00000000,1678453199999,23027173.37300000,18220,13153730.00000000,13155045.37300000,0
1678453200000,1.00000000,1.00010000,1.00000000,1.00000000,27315199.00000000,1678456799999,27316225.76390000,28616,10267639.00000000,10268665.76390000,0
1678456800000,1.00010000,1.00010000,1.00000000,1.00010000,29260470.00000000,1678460399999,29261200.66910000,27013,7306691.00000000,7307421.66910000,0
1678460400000,1.00010000,1.00010000,1.00000000,1.00000000,23094784.00000000,1678463999999,23095890.78290000,16596,11067829.00000000,11068935.78290000,0
1678464000000,1.00010000,1.00010000,1.00000000,1.00000000,27893190.00000000,1678467599999,27893815.72980000,19080,6257298.00000000,6257923.72980000,0
1678467600000,1.00000000,1.00010000,0.99990000,1.00000000,48555053.00000000,1678471199999,48555220.44450000,16988,13623282.00000000,13623699.47850000,0
1678471200000,0.99990000,1.00000000,0.99990000,0.99990000,69201626.00000000,1678474799999,69198793.51360000,14641,40876762.00000000,40876762.00000000,0
1678474800000,1.00000000,1.00010000,0.99980000,0.99990000,232951613.00000000,1678478399999,232945200.15800000,16863,107974055.00000000,107972077.85810000,0
1678478400000,0.99990000,1.00000000,0.99970000,0.99970000,82525169.00000000,1678481999999,82513834.17850000,15961,18865927.00000000,18864100.08190000,0
1678482000000,0.99980000,0.99980000,0.99810000,0.99860000,185817333.00000000,1678485599999,185672867.45920000,37747,85511750.00000000,85439272.38150000,0
1678485600000,0.99860000,0.99870000,0.99530000,0.99680000,159092915.00000000,1678489199999,158664224.95650000,78759,96220610.00000000,95959009.13290000,0
1678489200000,0.99680000,0.99780000,0.99590000,0.99700000,100225532.00000000,1678492799999,99903330.70250000,39294,52231725.00000000,52064823.50680000,0
