1678406400000,20362.56000000,20367.22000000,20020.04000000,20116.86000000,9657.61236000,1678409999999,194618028.05669700,165633,4746.45211000,95650896.00359080,0
1678410000000,20116.84000000,20156.05000000,19768.37000000,20108.48000000,14277.71184000,1678413599999,285489078.88187740,244104,7000.29101000,139985864.11196740,0
1678413600000,20109.00000000,20139.78000000,20024.31000000,20039.05000000,4012.82678000,1678417199999,80572716.90067430,84697,1990.31813000,39963886.63862470,0
1678417200000,20038.08000000,20132.55000000,19974.57000000,20051.81000000,3425.57205000,1678420799999,68736019.68265320,75974,1708.01487000,34275051.68124320,0
1678420800000,20050.28000000,20064.03000000,19836.00000000,19875.00000000,6277.63389000,1678424399999,125218379.41815570,126503,3159.43490000,63014382.59037760,0
1678424400000,19875.01000000,20044.38000000,19853.25000000,19989.83000000,4286.31702000,1678427999999,85588324.67237690,92689,2173.88255000,43408466.55142520,0
1678428000000,19989.83000000,20024.68000000,19840.00000000,19871.85000000,5082.06237000,1678431599999,101302969.55410180,104690,2453.01803000,48898857.75615360,0
1678431600000,19873.24000000,20037.58000000,19773.95000000,19953.33000000,9263.41824000,1678435199999,184490053.65370820,165782,4833.80576000,96285346.18765120,0
1678435200000,19953.18000000,19974.99000000,19874.13000000,19956.18000000,4575.52341000,1678438799999,91157175.50250310,101938,2284.08952000,45505826.58227390,0
1678438800000,19955.71000000,19967.74000000,19828.02000000,19853.20000000,5261.53158000,1678442399999,104675884.36398060,113938,2589.89406000,51526701.23076350,0
1678442400000,19853.53000000,19922.79000000,19546.88000000,19623.10000000,12953.29873000,1678445999999,255926723.89120810,206498,6291.97849000,124328843.32744220,0
1678446000000,19621.93000000,19800.00000000,19569.68000000,19759.02000000,7456.56860000,1678449599999,146700144.39869500,144070,3804.16827000,74840836.27595120,0
1678449600000,19758.28000000,19998.30000000,19728.92000000,19931.82000000,7179.40255000,1678453199999,142530955.29369140,133062,3637.37387000,72216348.97196690,0
1678453200000,19932.88000000,20305.76000000,19882.51000000,20183.97000000,12739.98651000,1678456799999,255885020.08704770,225225,6510.83472000,130771224.13652760,0
1678456800000,20183.97000000,20190.50000000,19657.17000000,19820.08000000,14476.63124000,1678460399999,288334602.82679690,232783,7249.84249000,144406445.37295060,0
1678460400000,19818.36000000,20036.00000000,19766.00000000,20005.02000000,12138.69176000,1678463999999,241549140.94592900,166113,6092.10856000,121230908.17701040,0
1678464000000,20002.20000000,20305.83000000,19927.87000000,20014.70000000,11269.07852000,1678467599999,226432203.77172060,155799,5705.89637000,114655363.39851980,0
1678467600000,20014.01000000,20081.39000000,19830.60000000,19928.82000000,9238.18287000,1678471199999,184244242.99814030,149976,4630.84270000,92357364.60857380,0
1678471200000,19929.73000000,20006.11000000,19824.13000000,19848.12000000,4945.40903000,1678474799999,98506009.25692930,101696,2442.39088000,48652806.46994710,0
1678474800000,19848.13000000,20072.85000000,19843.48000000,20022.90000000,5617.53409000,1678478399999,112109382.71846920,101071,2850.35420000,56884342.47114880,0
1678478400000,20024.07000000,20067.98000000,19942.30000000,19975.17000000,3345.97870000,1678481999999,66922871.77795010,84000,1688.35796000,33770565.34391300,0
1678482000000,19973.05000000,20156.07000000,19857.28000000,20105.36000000,4826.89887000,1678485599999,96369784.97195670,114469,2572.91536000,51371702.95668980,0
1678485600000,20104.94000000,20230.00000000,20050.54000000,20161.27000000,5862.21632000,1678489199999,118103132.93076140,164998,2930.70968000,59047380.78055620,0
1678489200000,20159.33000000,20298.74000000,20150.00000000,20209.38000000,4617.86129000,1678492799999,93391549.16620310,106984,2370.84613000,47946221.46907280,0
